,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
2645,1069,0,0,1,2,4,4,3,727.0,156.0,0,1,0.0,1.0,2,186.0,1,2,2,4,0,4,3,9,10,4,4,1,1,2,6,440.0,2.0,5,2,5,1,1975.0,1069,0,1,2,2,1,3,3,0,4043,4,53.0,3,0,0,3,0.0,3,1,0,9,13,55,4,6,2,0,3,0,1,4,8,225,1,4,1069.0,0,1975,1975,0
2646,1387,0,0,1,3,0,4,2,373.0,108.0,0,5,1.0,0.0,4,462.0,1,2,2,4,240,4,3,8,8,4,5,1,1,1,6,300.0,1.0,5,2,5,1,1974.0,1387,0,1,4,2,1,3,3,0,7514,4,65.0,3,0,5,3,0.0,3,1,0,11,12,0,6,5,2,0,3,0,3,4,8,0,1,6,943.0,0,1967,1975,0
2647,1055,0,0,1,2,3,4,3,120.0,492.0,0,1,1.0,0.0,4,443.0,1,2,2,4,0,4,3,9,2,4,3,0,1,2,6,319.0,1.0,5,3,5,1,1976.0,1055,0,1,4,2,1,3,3,0,2280,2,24.0,3,0,0,3,0.0,3,1,0,6,13,29,6,7,2,0,3,0,1,4,8,0,1,4,1055.0,0,1976,1976,0
2648,855,601,0,1,3,3,4,3,70.0,0.0,0,6,0.0,0.0,2,785.0,1,2,2,4,0,4,3,9,2,4,5,1,1,2,6,460.0,2.0,5,2,5,1,1976.0,1456,1,1,2,5,1,3,3,0,2179,4,24.0,3,0,2,3,0.0,3,1,0,9,13,28,4,6,2,0,3,0,1,4,8,0,1,6,855.0,0,1976,1976,0
2649,1738,851,0,1,4,0,1,3,1369.0,0.0,2,6,1.0,0.0,0,369.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,831.0,3.0,5,2,5,1,2006.0,2589,1,1,2,5,1,0,3,0,16387,4,72.0,0,0,10,3,215.0,4,1,0,10,16,0,4,9,2,0,3,0,3,5,6,0,1,11,1738.0,0,2006,2006,0
2650,1618,0,0,1,2,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1618.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,880.0,3.0,5,0,5,1,2004.0,1618,0,1,0,2,1,2,3,0,16163,0,110.0,3,0,5,3,232.0,2,1,0,9,16,0,4,8,2,0,3,0,1,4,8,0,1,6,1618.0,0,2004,2004,0
2651,1740,0,0,1,4,0,1,3,0.0,0.0,6,6,0.0,0.0,0,1721.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,874.0,3.0,5,2,5,1,2006.0,1740,0,1,0,2,1,2,3,0,12228,0,108.0,3,0,5,3,206.0,4,1,0,11,16,43,4,7,2,0,3,0,3,5,6,0,1,8,1721.0,0,2006,2006,0
2652,1868,0,0,1,2,0,4,1,1505.0,0.0,2,6,1.0,0.0,0,363.0,1,2,2,4,0,4,0,12,13,4,2,1,2,2,6,1085.0,3.0,5,0,5,1,2005.0,1868,0,1,0,2,1,0,1,1,14780,0,120.0,0,0,5,3,568.0,2,1,0,8,16,56,4,9,2,0,3,0,3,4,8,156,1,7,1868.0,354,2005,2005,0
2653,1117,1089,0,1,4,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1090.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,670.0,3.0,5,0,5,3,2005.0,2206,1,1,0,5,1,0,3,0,13975,0,120.0,0,0,10,3,525.0,2,1,0,10,16,95,4,9,2,0,3,0,3,5,6,0,1,10,1090.0,148,2005,2006,0
2654,1625,466,0,1,3,0,1,0,1290.0,0.0,2,6,1.0,0.0,0,316.0,1,2,2,4,0,4,0,8,8,4,2,1,2,2,6,521.0,2.0,5,2,5,1,2005.0,2091,1,1,0,5,1,0,3,0,9942,4,82.0,0,0,10,3,385.0,2,1,0,7,16,84,4,9,2,0,3,0,1,5,6,0,1,8,1606.0,194,2005,2006,0
2655,1209,1044,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,0,1209.0,1,2,2,4,0,4,2,5,5,4,2,1,2,2,6,575.0,2.0,5,0,5,1,2005.0,2253,1,1,0,5,1,0,3,0,12867,0,103.0,0,0,10,3,0.0,0,1,0,9,16,142,4,8,2,0,3,0,1,5,6,0,1,8,1209.0,243,2005,2006,0
2656,1054,1335,0,1,4,0,4,1,0.0,0.0,6,6,0.0,0.0,0,1054.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,672.0,3.0,5,0,5,3,2006.0,2389,1,1,2,5,1,2,3,0,10672,4,82.0,0,0,10,3,0.0,3,1,0,2,16,64,4,8,2,0,3,0,1,5,6,0,1,10,1054.0,176,2006,2006,0
2657,1544,814,0,1,4,0,4,0,880.0,0.0,2,6,1.0,0.0,0,644.0,1,2,2,4,0,4,2,8,8,4,2,1,2,2,6,784.0,3.0,5,0,5,3,2005.0,2358,1,1,0,5,1,0,3,0,11643,4,82.0,0,0,10,3,142.0,2,1,0,10,16,34,4,8,2,0,3,0,3,5,6,0,1,10,1524.0,120,2005,2006,0
2658,1792,0,0,1,2,0,4,1,1232.0,0.0,2,6,1.0,0.0,0,560.0,1,2,2,4,0,4,0,12,13,4,2,1,2,2,6,925.0,3.0,5,2,5,1,2005.0,1792,0,1,0,2,1,2,3,0,13758,4,121.0,0,0,5,3,430.0,2,1,0,5,16,49,4,9,2,0,3,0,1,5,6,0,1,6,1792.0,204,2005,2006,0
2659,1780,0,0,1,2,0,4,1,1383.0,0.0,2,6,1.0,0.0,0,397.0,1,2,2,4,0,4,0,8,8,4,2,1,2,2,6,816.0,3.0,5,0,5,1,2004.0,1780,0,1,0,2,1,0,3,0,14828,0,131.0,0,0,5,3,674.0,2,1,0,10,16,68,4,9,2,0,3,0,3,4,8,0,1,7,1780.0,144,2004,2005,0
2660,1426,488,0,1,3,0,4,3,994.0,0.0,2,6,1.0,0.0,2,426.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,746.0,3.0,5,2,5,3,2004.0,1914,1,1,0,5,1,2,3,0,13215,0,92.0,0,0,10,3,112.0,2,1,0,4,16,127,4,8,2,0,3,0,1,4,8,0,1,9,1420.0,168,2004,2004,0
2661,1565,0,0,1,2,4,4,3,472.0,0.0,2,6,1.0,0.0,0,1088.0,1,2,2,4,0,4,0,8,8,4,2,1,2,2,6,556.0,2.0,5,2,5,1,2005.0,1565,0,1,0,2,1,0,3,0,5911,4,48.0,3,0,0,3,278.0,2,1,0,5,16,56,4,9,2,0,3,0,3,4,8,0,1,6,1560.0,196,2005,2005,0
2662,1686,0,0,1,1,4,1,3,1023.0,0.0,2,6,1.0,0.0,0,663.0,1,2,2,4,0,4,2,8,8,4,2,1,2,2,6,899.0,3.0,5,0,5,1,2006.0,1686,0,1,0,2,1,0,3,0,7740,4,61.0,3,0,5,3,518.0,2,1,0,8,16,100,4,9,2,0,3,0,3,5,6,0,1,6,1686.0,266,2006,2006,0
2663,1666,0,0,1,2,4,1,3,415.0,0.0,2,6,1.0,0.0,0,1251.0,1,2,2,4,0,4,0,8,8,4,2,1,2,2,6,575.0,2.0,5,2,5,1,2006.0,1666,0,1,0,2,1,2,3,0,6373,4,48.0,3,0,0,3,572.0,2,1,0,8,16,75,4,9,2,0,3,0,3,5,6,0,1,6,1666.0,228,2006,2006,0
2664,728,728,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,728.0,1,6,2,4,0,4,2,12,13,4,2,1,2,2,6,390.0,2.0,5,0,5,1,2005.0,1456,1,1,0,5,1,2,3,0,10237,4,65.0,3,0,10,3,0.0,3,1,0,4,8,24,4,6,2,0,3,0,1,5,6,0,1,8,728.0,0,2005,2006,0
2665,738,754,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,738.0,1,6,2,4,0,4,2,12,13,4,3,0,2,2,6,440.0,2.0,5,0,5,1,2006.0,1492,1,1,0,5,1,2,3,0,10237,4,65.0,3,0,10,3,0.0,3,1,0,11,8,32,4,7,2,0,3,0,1,5,6,0,1,8,738.0,0,2006,2006,0
2666,1326,0,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1326.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,427.0,2.0,5,0,5,1,2006.0,1326,0,1,0,2,1,2,3,0,11660,4,102.0,0,0,5,3,0.0,3,1,0,9,8,0,4,6,2,0,3,0,1,5,6,0,1,6,1326.0,100,2006,2006,0
2667,1052,1321,0,1,4,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1052.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,632.0,3.0,5,0,5,3,2004.0,2373,1,1,0,5,1,2,3,0,11631,0,96.0,0,0,10,3,236.0,2,1,0,8,8,46,4,8,2,0,3,0,1,5,6,0,1,9,1052.0,120,2004,2005,0
2668,738,754,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,738.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,440.0,2.0,5,0,5,1,2006.0,1492,1,1,0,5,1,2,3,0,9073,4,75.0,0,0,10,3,0.0,3,1,0,1,8,32,4,7,2,0,3,0,1,5,6,0,1,8,738.0,100,2006,2006,0
2669,1364,0,0,1,2,4,4,0,453.0,0.0,2,6,1.0,0.0,2,767.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,437.0,2.0,5,0,5,1,2006.0,1364,0,1,0,2,1,2,3,0,3087,4,43.0,3,0,0,3,14.0,2,1,0,2,0,16,4,7,2,0,3,0,1,5,6,0,1,6,1220.0,100,2006,2006,0
2670,1511,0,0,1,2,4,4,0,1038.0,0.0,2,6,1.0,0.0,2,330.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,398.0,2.0,5,0,5,1,2002.0,1511,0,1,0,2,1,2,3,0,2938,4,43.0,3,0,0,3,40.0,2,1,0,7,0,30,4,7,2,0,3,0,1,4,8,0,1,5,1368.0,130,2002,2002,0
2671,1548,0,0,1,2,4,4,3,1059.0,0.0,2,6,1.0,0.0,2,306.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,388.0,2.0,5,0,5,1,2004.0,1548,0,1,0,2,1,2,3,0,3072,4,43.0,3,0,0,4,18.0,2,1,0,11,0,20,4,7,2,0,3,0,3,4,8,0,1,7,1365.0,143,2004,2004,0
2672,1142,0,0,1,2,4,4,1,16.0,0.0,2,6,0.0,0.0,2,1126.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,440.0,2.0,5,0,5,1,2005.0,1142,0,1,0,2,1,2,3,0,3010,4,43.0,3,0,0,3,14.0,2,1,0,8,0,0,4,7,2,0,3,0,1,5,6,0,1,6,1142.0,90,2005,2006,0
2673,848,750,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,848.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,433.0,2.0,5,0,5,1,2004.0,1598,1,1,0,5,1,2,3,0,9171,4,59.0,0,0,10,3,0.0,3,1,0,9,8,48,4,7,2,0,3,0,1,4,8,0,1,7,848.0,100,2004,2005,0
2674,1008,881,0,1,3,0,4,3,732.0,0.0,0,6,0.0,0.0,2,250.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,431.0,2.0,5,0,5,1,2000.0,1889,1,1,0,5,1,3,3,0,8658,4,64.0,0,0,10,3,0.0,3,1,0,6,8,0,4,6,2,0,3,0,1,4,8,0,1,9,982.0,0,2000,2000,0
2675,1082,1240,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1035.0,1,2,2,4,0,4,2,12,13,4,3,0,2,3,6,617.0,3.0,5,2,5,1,2006.0,2322,1,1,2,5,1,2,3,0,12104,3,64.0,0,0,10,3,0.0,3,1,0,10,8,45,4,7,2,0,3,0,1,5,6,0,1,8,1035.0,400,2006,2006,0
2676,1079,897,0,1,3,0,4,3,791.0,0.0,2,6,1.0,0.0,2,253.0,1,2,2,4,0,4,2,12,13,4,0,1,2,2,6,885.0,3.0,5,0,5,1,1998.0,1976,1,1,0,5,1,2,3,0,9660,4,84.0,0,0,10,3,242.0,2,1,0,4,15,31,4,8,2,0,3,0,1,4,8,0,1,7,1044.0,210,1998,1998,0
2677,1205,1029,0,1,3,0,4,2,505.0,0.0,2,6,1.0,0.0,2,655.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,768.0,3.0,5,2,5,3,2000.0,2234,1,1,0,5,1,2,3,0,9545,0,83.0,3,0,10,3,322.0,2,1,0,8,15,50,4,8,2,0,3,0,1,4,8,0,1,7,1160.0,0,2000,2000,0
2678,1540,1315,0,1,4,0,4,0,1182.0,0.0,2,6,1.0,0.0,0,358.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,774.0,3.0,5,2,5,1,2000.0,2855,1,1,0,5,1,0,3,0,9233,4,89.0,0,0,10,3,877.0,2,1,0,5,15,55,4,9,2,0,3,0,1,4,8,0,1,9,1540.0,247,2000,2000,0
2679,1358,1368,0,1,4,0,4,3,527.0,0.0,0,6,0.0,0.0,2,815.0,1,2,2,4,168,4,2,12,13,4,0,1,2,2,6,725.0,3.0,5,2,5,1,1995.0,2726,1,1,0,5,1,2,3,0,10019,4,83.0,0,0,10,3,397.0,2,1,0,8,15,169,4,8,2,0,3,0,3,4,8,0,1,9,1342.0,307,1995,1995,0
2680,1933,1567,0,1,4,0,4,1,292.0,1393.0,5,2,1.0,0.0,0,48.0,1,2,2,4,0,2,2,8,8,4,5,1,2,3,6,959.0,3.0,5,2,5,1,1993.0,3500,1,1,0,5,1,0,3,0,17242,4,114.0,0,0,10,3,738.0,2,1,0,7,15,86,4,9,2,0,3,0,3,4,8,210,1,11,1733.0,870,1993,1994,0
2681,1305,1189,0,1,4,0,4,1,380.0,168.0,2,1,1.0,0.0,2,742.0,1,2,2,4,0,4,2,12,13,0,5,1,2,2,6,803.0,3.0,5,0,5,1,1994.0,2494,1,1,0,5,1,2,3,0,10236,4,89.0,0,0,10,3,501.0,2,1,0,8,15,95,4,8,2,0,3,0,1,4,8,0,1,9,1290.0,200,1994,1995,0
2682,1565,1234,0,1,3,0,4,3,247.0,1039.0,3,2,1.0,0.0,2,0.0,1,2,2,4,0,4,2,6,7,4,5,1,2,2,6,704.0,3.0,5,0,5,1,1993.0,2799,1,1,0,5,1,2,3,0,12585,4,89.0,0,0,10,3,420.0,2,1,0,1,15,136,4,8,2,0,3,0,1,4,8,0,1,8,1286.0,432,1993,1993,0
2683,1116,848,0,1,3,0,1,3,0.0,0.0,6,6,0.0,0.0,2,1100.0,1,6,2,4,0,4,2,5,5,4,2,1,2,2,6,760.0,2.0,5,0,5,3,2005.0,1964,1,1,0,5,1,2,3,0,12447,4,75.0,0,0,10,3,192.0,4,1,0,0,21,70,4,8,2,0,3,0,1,5,6,0,1,8,1100.0,200,2005,2006,0
2684,1670,0,0,1,2,0,1,3,1562.0,0.0,2,6,1.0,0.0,0,108.0,1,6,2,4,200,4,2,12,13,4,2,1,2,2,6,928.0,3.0,5,2,5,1,2006.0,1670,1,1,0,2,1,2,3,0,15218,1,49.0,0,0,5,3,0.0,0,1,0,11,21,240,4,8,2,0,3,0,1,5,6,0,1,6,1670.0,0,2006,2006,0
2685,1504,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1504.0,1,1,2,4,0,4,2,12,13,4,3,0,2,2,6,510.0,2.0,5,0,5,1,2006.0,1504,0,1,0,2,1,2,3,0,10936,0,85.0,3,0,5,3,60.0,2,1,0,11,21,0,4,8,2,0,3,0,1,5,6,0,1,7,1504.0,144,2006,2006,0
2686,1278,0,0,1,2,0,4,3,24.0,0.0,2,6,0.0,0.0,2,1254.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,584.0,2.0,5,2,5,1,2006.0,1278,0,1,0,2,1,2,3,0,8640,4,72.0,3,0,5,1,0.0,3,1,0,1,21,60,4,8,2,0,3,0,1,5,6,0,1,5,1278.0,0,2006,2006,0
2687,2036,604,0,1,3,0,4,3,1836.0,0.0,2,6,1.0,0.0,0,200.0,1,1,2,4,0,4,2,12,13,4,2,1,2,3,6,792.0,3.0,5,2,5,1,2006.0,2640,1,1,0,5,1,0,3,0,13162,0,100.0,3,0,10,1,0.0,3,1,0,2,21,265,4,9,2,0,3,0,1,5,6,0,1,11,2036.0,0,2006,2006,0
2688,858,858,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,858.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,615.0,2.0,5,2,5,1,2005.0,1716,1,1,0,5,1,2,3,0,8125,4,65.0,3,0,10,1,0.0,3,1,0,4,21,53,4,6,2,0,3,0,1,4,8,0,1,7,858.0,0,2005,2005,0
2689,1142,0,0,1,3,0,4,2,24.0,0.0,2,6,0.0,0.0,4,1118.0,1,2,2,4,0,4,3,12,13,4,3,0,2,1,6,0.0,0.0,3,1,3,6,0.0,1142,1,1,0,2,1,2,3,0,7733,4,74.0,0,0,5,3,0.0,3,1,0,0,20,50,4,6,2,0,3,0,1,4,8,0,1,5,1142.0,4,2005,2005,0
2690,1400,0,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1400.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,612.0,2.0,5,2,5,1,2005.0,1400,0,1,0,2,1,2,3,0,11024,0,91.0,0,0,5,3,118.0,2,1,0,1,20,55,4,7,2,0,3,0,1,5,6,0,1,6,1400.0,144,2005,2006,0
2691,1131,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1131.0,1,5,2,4,0,4,3,12,13,4,3,0,2,1,6,0.0,0.0,3,1,3,6,0.0,1131,1,1,0,2,1,2,3,0,13072,4,63.0,3,0,5,3,0.0,3,1,0,5,20,39,4,6,2,0,3,0,1,5,6,0,1,6,1131.0,0,2005,2006,0
2692,891,795,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,891.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,462.0,2.0,5,0,5,1,2005.0,1686,1,1,0,5,1,2,3,0,7800,4,65.0,3,0,10,3,172.0,2,1,0,6,20,101,4,7,2,0,3,0,1,4,8,0,1,8,891.0,144,2005,2005,0
2693,831,754,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,784.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,449.0,2.0,5,2,5,1,2005.0,1585,1,1,0,5,1,2,3,0,7632,4,74.0,0,0,10,3,96.0,2,1,0,5,20,77,4,7,2,0,3,0,1,4,8,0,1,7,784.0,100,2005,2005,0
2694,941,896,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,941.0,1,2,2,4,0,4,3,12,13,0,3,0,2,2,6,688.0,2.0,5,2,5,1,1997.0,1837,1,1,0,5,1,3,3,0,8304,4,70.0,0,0,10,3,0.0,3,1,0,9,20,165,4,6,2,0,3,0,1,4,8,0,1,7,941.0,150,1997,1998,0
2695,844,887,0,1,3,0,4,3,758.0,0.0,0,6,1.0,0.0,2,78.0,1,2,2,4,0,4,2,6,6,4,3,0,2,2,6,462.0,2.0,5,2,5,1,1992.0,1731,1,1,0,5,1,2,3,0,9370,4,70.0,1,0,10,3,0.0,3,2,3000,1,20,85,4,6,2,0,3,0,1,3,8,224,1,7,836.0,307,1992,1993,0
2696,1398,0,0,1,2,4,4,3,904.0,0.0,2,6,1.0,0.0,2,494.0,1,2,2,4,0,4,2,9,10,2,3,0,2,2,6,542.0,2.0,5,2,5,1,1990.0,1398,0,1,2,2,1,2,3,0,7175,4,50.0,3,0,0,3,0.0,3,1,0,9,20,46,4,6,2,0,3,0,1,4,8,0,1,5,1398.0,0,1990,1991,0
2697,1217,0,0,1,2,4,4,3,278.0,0.0,2,6,0.0,0.0,2,939.0,1,2,2,4,0,4,2,9,10,4,3,0,2,2,6,484.0,2.0,5,2,5,1,1991.0,1217,0,1,2,2,1,2,3,0,7175,4,50.0,3,0,0,3,0.0,3,1,0,8,20,64,4,6,2,0,3,0,1,4,8,0,1,5,1217.0,0,1991,1991,0
2698,636,684,0,1,3,0,4,3,274.0,0.0,0,6,0.0,0.0,2,362.0,1,5,2,4,0,4,3,12,13,4,3,0,2,2,6,472.0,2.0,5,0,5,1,1994.0,1320,1,1,0,5,1,2,3,0,9019,4,67.0,0,0,10,3,0.0,3,1,0,9,20,40,4,6,2,0,3,0,1,4,8,0,1,6,636.0,0,1994,1994,0
2699,988,0,0,1,3,0,4,3,36.0,0.0,3,6,1.0,0.0,4,952.0,1,5,2,4,0,4,3,13,14,4,3,0,1,1,6,624.0,2.0,5,3,5,5,1977.0,988,0,1,0,2,1,3,3,0,9100,4,70.0,3,0,5,3,51.0,2,1,0,9,19,0,3,5,2,0,3,0,3,4,8,0,1,6,988.0,0,1962,1962,0
2700,1286,368,0,1,4,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,5,2,4,0,2,3,12,13,4,3,0,1,2,6,528.0,2.0,5,2,5,1,1977.0,1654,0,1,4,0,2,3,3,0,8927,4,68.0,3,0,15,4,0.0,3,1,0,10,19,0,5,6,2,0,3,0,1,4,8,0,1,10,0.0,0,1977,1977,0
2701,1211,0,0,1,2,0,4,3,612.0,0.0,1,6,0.0,0.0,4,252.0,1,2,2,4,0,4,3,6,6,2,5,1,1,1,2,576.0,2.0,5,3,5,5,1972.0,1211,0,1,2,2,1,3,3,0,9240,4,72.0,0,0,5,3,0.0,3,1,0,5,19,0,5,5,2,0,3,0,3,4,8,0,1,6,864.0,161,1962,2002,0
2702,984,0,0,1,3,0,4,3,554.0,0.0,5,6,0.0,0.0,4,430.0,1,7,2,4,0,4,3,6,6,2,3,0,1,1,6,310.0,1.0,5,3,5,1,1965.0,984,0,1,4,2,1,3,3,0,9308,1,72.0,0,0,5,3,0.0,3,1,0,9,19,0,4,5,2,0,3,0,1,4,8,0,1,5,984.0,0,1965,1965,0
2703,909,0,0,1,3,0,4,3,162.0,270.0,1,5,0.0,0.0,4,450.0,1,5,2,4,0,4,3,9,10,2,3,0,1,1,6,294.0,1.0,5,3,5,1,1968.0,909,0,1,4,2,1,3,3,0,8450,4,65.0,3,0,5,3,90.0,2,1,0,2,19,155,5,5,2,0,3,0,1,4,0,0,1,5,882.0,0,1968,1968,0
2704,925,0,0,1,2,0,4,3,181.0,0.0,0,6,1.0,0.0,4,744.0,1,5,2,4,0,4,3,6,6,4,3,0,2,1,6,484.0,2.0,5,3,5,5,1990.0,925,0,1,2,2,1,3,3,0,8638,4,72.0,0,0,5,3,0.0,3,1,0,1,19,74,5,5,2,0,3,0,1,4,8,0,1,5,925.0,203,1963,1963,0
2705,1024,0,0,1,3,0,4,3,712.0,0.0,5,6,0.0,0.0,4,312.0,1,2,2,4,0,4,3,6,6,2,3,0,1,1,6,308.0,1.0,5,3,5,1,1965.0,1024,1,1,4,2,1,3,3,0,13052,1,72.0,0,0,5,3,0.0,3,1,0,0,19,0,5,5,2,0,3,0,1,4,8,0,1,5,1024.0,0,1965,1965,0
2706,912,0,0,1,3,0,4,3,644.0,0.0,0,6,0.0,0.0,4,268.0,0,2,2,4,0,4,3,6,6,1,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,912,0,1,4,2,1,3,3,0,8020,4,72.0,0,0,5,3,0.0,3,1,0,6,19,0,5,5,2,0,3,0,1,4,8,0,1,6,912.0,0,1964,1964,0
2707,941,0,0,1,3,0,4,2,659.0,0.0,5,6,0.0,0.0,4,253.0,1,2,2,4,0,4,3,12,13,4,4,1,1,1,6,288.0,1.0,5,3,5,1,1967.0,941,0,1,4,2,1,3,3,0,8789,4,72.0,0,0,5,3,0.0,3,1,0,8,19,0,5,5,2,0,3,0,1,4,8,0,1,6,912.0,64,1967,1967,0
2708,2151,495,0,1,3,0,4,1,1023.0,497.0,0,1,1.0,2.0,2,228.0,1,2,2,4,0,1,2,14,14,0,5,4,1,2,4,550.0,2.0,5,2,5,1,1974.0,2646,0,1,2,7,1,2,2,0,14330,0,100.0,0,0,13,3,145.0,2,1,0,0,24,100,3,7,2,800,2,0,1,4,8,0,1,9,1748.0,641,1974,1974,0
2709,1520,1306,0,1,3,0,4,1,1118.0,0.0,2,6,1.0,0.0,0,216.0,1,2,2,4,186,4,2,6,7,4,5,3,2,2,6,888.0,3.0,5,2,5,1,1992.0,2826,1,1,0,5,1,2,1,1,11025,4,105.0,3,0,10,3,692.0,2,1,0,1,15,208,4,8,2,0,3,0,1,4,8,0,1,9,1334.0,177,1992,1993,0
2710,1143,0,0,2,1,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1143.0,1,2,2,4,0,4,2,8,8,4,2,1,2,1,6,588.0,2.0,5,2,5,1,2004.0,1143,1,1,0,2,1,2,3,0,3628,4,34.0,3,0,0,1,0.0,3,1,0,7,21,191,4,7,2,0,3,0,1,4,8,0,1,5,1143.0,0,2004,2004,0
2711,520,623,0,2,2,3,4,3,0.0,0.0,6,6,0.0,0.0,2,600.0,1,2,2,4,0,4,2,8,8,4,3,0,2,2,6,480.0,2.0,5,2,5,5,2005.0,1223,1,1,0,5,1,2,3,0,2544,4,24.0,3,80,2,1,0.0,3,1,0,9,21,166,4,7,2,0,3,0,1,4,8,0,1,4,600.0,0,2005,2005,0
2712,768,756,0,1,2,4,4,3,353.0,0.0,2,6,0.0,0.0,2,403.0,1,2,2,4,0,4,2,8,8,4,3,0,2,2,6,440.0,2.0,5,3,5,5,2000.0,1524,1,1,0,5,1,2,3,0,2998,4,72.5,3,0,2,1,513.0,2,1,0,8,21,32,4,6,2,0,3,0,1,4,8,0,1,4,756.0,0,2000,2000,0
2713,530,550,0,1,2,4,4,3,0.0,0.0,6,6,0.0,0.0,2,530.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,496.0,2.0,5,2,5,1,2003.0,1080,1,1,0,5,1,2,3,0,4447,2,72.5,0,0,2,1,0.0,3,1,0,9,21,50,4,7,2,0,3,0,1,4,8,0,1,4,530.0,0,2003,2003,0
2714,854,840,0,2,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,569.0,1,2,2,4,0,4,2,13,14,0,5,1,2,2,6,434.0,1.0,5,3,5,3,1997.0,1694,1,1,0,5,1,2,3,0,8314,0,114.0,0,0,10,1,0.0,3,1,0,2,21,382,4,7,2,0,3,0,3,4,8,110,1,6,569.0,0,1997,1998,0
2715,1568,0,0,2,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1568.0,1,2,2,4,0,4,2,5,5,4,5,1,2,2,6,564.0,2.0,5,2,5,1,2001.0,1568,0,1,0,2,1,2,3,0,7180,4,60.0,0,0,5,1,0.0,3,1,0,11,21,266,4,8,2,0,3,0,1,4,8,0,1,6,1568.0,0,2001,2002,0
